Customer_ID,First Name,Last Name,EMAIL,Phone,Gender,Date_Of_Birth,Country,City,Postal Code,Loyalty_Tier,Join Date,Last Purchase Date,Total_Orders,Lifetime Value USD,Avg Order Value USD,Churn_Risk_Score,Preferred Channel,Acquisition Source,Is_Subscribed_Newsletter,Account_Status
CUST-578829,Robert,Nguyen,USER4568@GMAIL.COM,+4-7586643292,Prefer not to say,22/05/1955,AU,Perth,71645.0,Bronze,2020-06-30,2023-04-14,61,477.92,7.83,0.502,,Influencer,0,Active
CUST-213691,Jennifer,Rossi,user6308@outlook.com,+77-6413880861,F,1975-12-29,IN,Hyderabad,,Silver,2023-03-25,2023-10-22,110,104.45,0.95,0.392,Mobile App,TV Ad,1,Active
CUST-835832,John,Müller,user6036@gmail.com,+54-7313251480,Prefer not to say,1965-04-11,US,Seattle,52221.0,Silver,09/02/2018,2024-02-22,21,397.32,,0.666,Online,Paid Ads,0,Inactive
CUST-449119,Priya,Müller,user5928@gmail.com,,F,1995-09-13,US,Chicago,28590.0,Bronze,2023-04-29,2023-06-02,2,139.8,69.9,0.395,In-Store,TV Ad,1,Active
CUST-632651,Barbara,Davis,user8030@icloud.com,+29-9358196279,,1963-03-07,SG,Singapore,88225.0,Silver,2018-12-15,2023-10-15,115,1270.17,11.04,0.358,Online,Influencer,1,Active
CUST-628900,John,Garcia,user9964@gmail.com,,M,1975-12-09,AU,Melbourne,,Silver,"May 20, 2022",2024-03-06,1,326.76,326.76,,Online,Email,1,Inactive
CUST-627161,Mary,Rossi,user5167@gmail.com,+32-3769562476,F,1989-09-02,SG,Singapore,56762.0,Silver,2020-02-26,2023-10-26,103,347.35,3.37,,Online,In-Store,1,Suspended
CUST-172512,Diego,Tanaka,USER7859@GMAIL.COM,+96-5445023903,M,1965-05-14,BR,São Paulo,87183.0,Gold,2018-12-21,2024-03-06,85,135.93,1.6,0.201,In-Store,TV Ad,1,active
CUST-180446,Priya,Wilson,user5946@gmail.com,+63-4325681394,Prefer not to say,1987-06-10,IN,Hyderabad,87006.0,Bronze,2020-11-29,2023-04-25,58,668.03,11.52,0.993,In-Store,Influencer,0,Active
CUST-495379,Chen,Jones,user7155@gmail.com,+49-2936143989,f,1977-07-27,JP,Tokyo,41689.0,Bronze,2019-03-21,2023-02-05,44,986.86,22.43,0.526,Phone Order,Paid Ads,1,Active
CUST-999095,William,Williams,user7832@gmail.com,+91-9723979549,Prefer not to say,2002-08-13,IN,Mumbai,85032.0,Bronze,2021-12-25,2024-06-10,31,488.42,15.76,0.347,Phone Order,Email,1,Inactive
CUST-638150,Mary,Jones,user2740@gmail.com,,F,1976-06-10,FR,Lyon,47720.0,Silver,2023-08-15,2023-09-26,50,827.82,16.56,0.764,Marketplace,Influencer,1,Pending Verification
CUST-409608,Michael,Brown,user2941@outlook.com,+89-3089320349,M,1982-09-18,FR,Nantes,11443.0,Bronze,2023-08-31,2023-04-26,38,319.76,8.41,0.441,Mobile App,Influencer,1,Active
CUST-901651,James,Kumar,user8421@icloud.com,+7-9620227717,M,1983-02-12,DE,Berlin,89259.0,Bronze,2021-01-31,2024-01-08,74,1112.75,15.04,0.432,,TV Ad,1,Active
CUST-870626,William,Johnson,user8070@gmail.com,+1-6460956321,Non-binary,1992-07-31,IN,Mumbai,74417.0,Silver,2020-07-05,2023-04-17,118,340.2,2.88,0.826,Marketplace,,0,Active
CUST-875988,Linda,Johnson,user8227@gmail.com,+77-1510529126,F,1994-08-29,US,Seattle,23815.0,Bronze,2019-05-29,2024-06-15,43,174.11,4.05,0.716,Phone Order,Email,0,Active
CUST-836228,Robert,Jones,user5372@gmail.com,+87-9535685274,Prefer not to say,09-01-1980,US,Chicago,12781.0,Platinum,"September 20, 2018",2023-01-23,42,310.07,7.38,0.365,,Influencer,0,Active
CUST-452147,John,Johnson,,,M,1987-09-14,SG,  Singapore  ,,Silver,2021-06-12,2023-01-09,96,858.14,8.94,0.99,Phone Order,Paid Ads,1,Active
CUST-392462,James,Garcia,user4177@gmail.com,,MALE,1961-09-12,FR,Marseille,,Silver,2020-11-08,2024-03-11,13,493.45,37.96,0.31,Wholesale,Organic Search,1,Active
CUST-978579,Linda,Rossi,user5576@gmail.com,,Prefer not to say,1973-10-02,AU,Sydney,15897.0,Bronze,01/05/2019,2024-01-28,54,1155.31,21.39,0.275,Phone Order,Influencer,0,Active
CUST-817003,Mary,Nguyen,user1384@icloud.com,+56-4448356810,FEMALE,2000-03-20,CA,Montreal,76776.0,Bronze,"August 05, 2020",2023-04-20,28,632.22,22.58,,Wholesale,Influencer,0,Active
CUST-871185,Mary,Smith,user4641@icloud.com,+9-8616992561,M,1982-11-02,US,  Phoenix  ,35193.0,Silver,2022-08-01,2023-01-26,44,140.4,3.19,0.437,Mobile App,TV Ad,1,Active
CUST-588541,Lucas,Deschamps,user4780@outlook.com,+40-5204348872,M,1999-12-24,FR,  Marseille  ,50876.0,Platinum,2019-01-20,2024-06-13,83,588.78,7.09,0.782,Phone Order,Influencer,0,Active
CUST-430642,James,Santos,user6256@gmail.com,+96-4404519498,female,1999-05-14,GB,London,98603.0,Silver,2020-10-31,2023-11-06,78,8.82,0.11,,Mobile App,Organic Search,1,Active
CUST-623164,Priya,Kumar,user8131@gmail.com,+67-6634872449,F,1980-02-05,US,Seattle,22827.0,Gold,2023-04-27,2024-05-24,38,142.28,3.74,,Wholesale,Email,0,Inactive
CUST-784826,Amara,Santos,user2994@icloud.com,+2-4868661510,MALE,09-23-1980,DE,Cologne,49057.0,Bronze,2024-03-02,2023-11-13,11,1360.47,123.68,,Phone Order,Referral,1,Inactive
CUST-630464,Diego,Nguyen,USER3201@HOTMAIL.COM,+19-7406339052,Prefer not to say,1983-01-27,BR,Brasília,45781.0,silver,2019-01-03,2023-09-02,45,13.31,0.3,0.138,Phone Order,,1,Inactive
CUST-994837,Sofia,Davis,user6946@yahoo.com,+20-1697094191,M,09-06-1961,SG,Singapore,36546.0,Bronze,2019-05-17,2024-02-19,108,255.8,2.37,0.319,Phone Order,TV Ad,1,Active
CUST-166841,Jennifer,Wilson,,+51-6112905028,Prefer not to say,1974-02-02,FR,Lyon,90984.0,Silver,2019-03-20,2023-01-24,37,481.79,13.02,0.44,Wholesale,Email,0,Active
CUST-311424,Jennifer,Patel,user1978@outlook.com,+28-6015209467,F,1967-04-24,AU,Brisbane,77870.0,Bronze,2020-08-28,2023-06-12,52,3313.44,63.72,,Phone Order,Organic Search,1,Active
CUST-519700,Chen,Williams,user7963@gmail.com,+55-1933527611,Prefer not to say,1991-08-31,AU,Sydney,42301.0,Platinum,"April 01, 2023",2023-02-18,94,475.79,,,In-Store,Referral,1,active
CUST-278032,Liam,Santos,user8665@icloud.com,+72-7302523773,Prefer not to say,11-19-1991,IN,Delhi,26002.0,Gold,2019-06-18,2023-08-12,41,323.52,7.89,0.343,,Social Media,1,Pending Verification
CUST-593823,James,Zhang,user1929@icloud.com,+7-2916675895,Non-binary,09-18-1988,US,Chicago,99634.0,Silver,23/06/2019,2024-03-05,72,28.92,0.4,0.548,,Influencer,1,Active
CUST-412945,Linda,Davis,user2094@gmail.com,+21-7321313981,Non-binary,18 Mar 1996,JP,Tokyo,44706.0,Gold,07/02/2018,2023-07-29,9,763.62,84.85,0.107,In-Store,In-Store,0,Active
CUST-140465,Fatima,Taylor,user6248@gmail.com,+3-4717282359,Non-binary,2002-05-31,CA,Montreal,23865.0,silver,2022-04-18,2023-08-14,105,533.41,5.08,0.659,Mobile App,In-Store,1,Active
CUST-811693,Chen,Rossi,user6746@gmail.com,+25-8193376333,Prefer not to say,1963-11-24,US,Chicago,56631.0,Bronze,2023-11-12,2023-04-13,73,1539.0,21.08,,Online,Email,0,Active
CUST-925036,Sofia,Brown,user1391@icloud.com,+36-1921116713,F,1974-04-16,JP,Sapporo,27050.0,Silver,2019-10-18,2023-06-08,33,909.81,27.57,0.138,Online,TV Ad,1,Active
CUST-585203,Fatima,Smith,user2514@gmail.com,,Non-binary,02 Nov 1964,FR,Marseille,15776.0,Bronze,2021-10-20,2023-01-13,27,915.44,33.91,,Online,Referral,1,Active
CUST-748069,Priya,Patel,user5742@outlook.com,+56-9594374965,,1956-01-28,SG,Singapore,83647.0,Platinum,2021-12-20,2023-01-15,30,242.67,8.09,0.737,In-Store,Referral,1,Inactive
CUST-281693,William,Kumar,user7789@yahoo.com,+97-3377861097,female,1997-04-23,US,Houston,62719.0,Bronze,2021-05-31,2023-09-20,40,77.82,1.95,0.304,Online,Referral,0,Active
CUST-923340,Priya,Tanaka,user7150@yahoo.com,,Non-binary,07-15-1987,US,Dallas,23865.0,SILVER,2022-08-06,2023-11-16,12,337.24,28.1,1.595,Mobile App,,1,Active
CUST-580220,Chen,Taylor,user2648@icloud.com,+69-6766280548,Non-binary,1971-07-31,ZA,  Cape Town  ,39372.0,Bronze,2023-01-21,2023-06-24,3,566.16,188.72,,Wholesale,Referral,1,Active
CUST-759134,Sofia,Taylor,user3960@icloud.com,+17-5790292297,Prefer not to say,1962-08-18,AU,Adelaide,10550.0,Bronze,2022-09-06,2023-12-19,65,465.64,7.16,0.221,Marketplace,Influencer,1,Suspended
CUST-725517,Chen,Nguyen,user5917@gmail.com,+60-9280251325,F,1985-08-28,JP,Osaka,63112.0,Bronze,2022-08-18,2024-04-07,20,1549.19,77.46,0.302,Phone Order,TV Ad,0,Inactive
CUST-313765,Fatima,Okonkwo,user1699@icloud.com,+82-1938732289,F,1990-09-05,IN,Pune,60840.0,Gold,2020-10-14,2024-05-24,7,2032.02,290.29,0.643,Wholesale,Paid Ads,0,Active
CUST-671270,Liam,Nguyen,user1683@gmail.com,+46-6294411983,F,1956-07-03,US,Phoenix,30388.0,silver,2021-08-21,,78,453.24,5.81,,Phone Order,In-Store,1,Active
CUST-176294,Mary,Nguyen,user2545@gmail.com,+46-4660199047,Non-binary,07/03/2002,ZA,Pretoria,42803.0,Bronze,2023-06-04,2023-11-28,15,1122.61,74.84,,Mobile App,TV Ad,1,Active
CUST-276748,John,Patel,user4940@outlook.com,,M,1978-10-05,IN,Chennai,78486.0,Bronze,"September 27, 2023",2023-07-24,113,482.54,4.27,0.917,,Email,1,Active
CUST-929346,William,Taylor,user2059@hotmail.com,+46-9876514350,F,1964-11-13,CA,Toronto,75288.0,Bronze,2019-07-18,2024-02-01,66,399.13,6.05,0.15,Online,Email,1,Inactive
CUST-151156,Ahmed,Okonkwo,user9718@gmail.com,+27-8773676854,M,06-05-1959,CA,Vancouver,73743.0,Silver,2018-05-13,2023-08-07,21,2277.99,108.48,0.156,,Referral,1,Inactive
CUST-481481,Patricia,Taylor,user7469@gmail.com,+36-1743448582,Non-binary,09-07-1986,US,Los Angeles,25659.0,Bronze,2018-10-02,2024-06-11,100,1331.65,13.32,0.865,Online,Organic Search,0,Active
CUST-486354,Liam,Williams,user1102@gmail.com,+98-2492919886,Non-binary,1997-03-30,US,New York,25937.0,Bronze,2021-03-01,2024-06-11,16,647.83,40.49,,Marketplace,Referral,0,Inactive
CUST-509603,William,Miller,USER4287@ICLOUD.COM,+8-3014449676,Non-binary,1967-03-09,IN,Bangalore,97494.0,Bronze,2024-02-04,2023-01-23,9,63.64,7.07,0.611,Marketplace,In-Store,1,Active
CUST-787806,Lucas,Patel,user9480@outlook.com,+23-1693032158,Non-binary,1962-08-28,SG,Singapore,53590.0,Gold,2019-05-14,2023-11-25,111,90.23,0.81,,In-Store,,1,Active
CUST-478357,John,Patel,user5580@icloud.com,+10-2737215780,male,1977-12-16,DE,Cologne,15748.0,Bronze,2023-09-12,2023-06-28,30,523.75,17.46,0.31,Online,Influencer,1,Active
CUST-842078,Sofia,Wilson,user3261@hotmail.com,,F,1960-07-23,IN,Hyderabad,18113.0,Bronze,26/11/2019,2023-10-04,23,1862.25,80.97,,Online,Social Media,1,Active
CUST-935145,Patricia,Smith,user7258@gmail.com,+69-7359751747,,06/10/1967,IN,Delhi,,Platinum,2021-04-18,2024-04-15,24,2114.04,88.08,,,Influencer,1,active
CUST-817026,Liam,Tanaka,user4787@outlook.com,,Prefer not to say,1983-01-18,DE,Berlin,77710.0,Bronze,"January 17, 2024",2024-03-01,102,429.59,4.21,,,Social Media,0,Active
CUST-739669,Liam,Kumar,user6805@gmail.com,+9-2535404859,female,03-30-1999,AU,Sydney,96065.0,Silver,2020-06-08,2023-11-14,56,76.06,1.36,,Online,Email,1,Active
CUST-419030,Sofia,Santos,user2053@gmail.com,+52-6143512471,FEMALE,1966-01-05,DE,Frankfurt,,Bronze,2023-06-18,2024-06-10,85,497.45,5.85,0.621,,Social Media,0,Active
CUST-403624,Yuki,Taylor,USER5209@GMAIL.COM,,Non-binary,1966-10-15,IN,Delhi,21541.0,Silver,2021-10-16,2023-02-17,18,1217.91,67.66,0.271,Mobile App,Organic Search,0,Active
CUST-132782,Diego,Garcia,user1324@gmail.com,,Non-binary,30/04/1997,SG,Singapore,88040.0,Bronze,2020-05-20,2023-10-02,15,257.86,17.19,0.487,Mobile App,TV Ad,1,Active
CUST-591959,James,Williams,user8667@gmail.com,+11-1978905484,M,1959-09-26,GB,Leeds,18354.0,Bronze,2019-01-10,2024-02-11,110,1289.47,,0.801,,Paid Ads,1,Active
CUST-301576,Chen,Müller,user7567@icloud.com,+93-9709308991,F,1971-02-03,SG,Singapore,72001.0,Gold,2023-09-05,2023-07-04,111,1270.42,11.45,0.301,,Organic Search,0,Active
CUST-270628,Ahmed,Taylor,user3027@gmail.com,,Non-binary,1990-04-10,US,Seattle,52911.0,Bronze,2018-03-24,2024-03-19,96,264.2,2.75,,Online,Social Media,1,Active
CUST-819438,Lucas,Tanaka,user5547@outlook.com,,F,1957-12-13,GB,Glasgow,12189.0,Bronze,2020-04-08,2024-04-04,57,2824.62,49.55,,In-Store,TV Ad,1,Active
CUST-195747,Fatima,Miller,user2716@yahoo.com,+19-1117932908,Prefer not to say,1994-10-24,DE,Cologne,,Platinum,2018-05-20,2023-10-15,63,572.81,9.09,,Mobile App,Social Media,1,Active
CUST-724115,Patricia,Zhang,user1974@gmail.com,+42-5450889022,Non-binary,1961-11-13,US,New York,44097.0,Gold,2022-10-05,2023-05-26,20,759.12,37.96,0.964,In-Store,Influencer,0,Active
CUST-335149,Sofia,Deschamps,user5305@hotmail.com,+48-7503598403,m,1995-05-09,IN,Hyderabad,24743.0,Bronze,2018-05-28,2023-10-10,89,670.95,7.54,0.084,Mobile App,In-Store,1,Active
CUST-744462,John,Tanaka,user9043@yahoo.com,,F,2002-05-06,US,Houston,44587.0,Gold,"February 05, 2022",2023-10-04,86,334.67,3.89,,Mobile App,,0,Active
CUST-492762,William,Santos,user4581@gmail.com,,MALE,1991-06-10,DE,Frankfurt,52317.0,Gold,2022-05-15,2024-01-22,90,1142.14,12.69,0.162,Phone Order,Paid Ads,0,Active
CUST-842470,Barbara,Tanaka,user4357@hotmail.com,+19-9662339687,Prefer not to say,1974-01-04,GB,Manchester,,Silver,2019-09-03,2024-06-07,112,263.64,2.35,0.795,In-Store,Paid Ads,1,Active
CUST-872286,Patricia,Williams,user7981@hotmail.com,+10-6973805372,F,1967-07-26,JP,Tokyo,26722.0,Silver,2018-01-30,2024-01-30,68,1032.33,15.18,0.899,,Email,1,Active
CUST-213281,Michael,Wilson,user5354@gmail.com,,Prefer not to say,1970-09-26,US,Seattle,36752.0,Gold,2022-03-02,2023-04-01,24,235.81,9.83,,Online,TV Ad,1,Active
CUST-694599,Patricia,Patel,user4268@outlook.com,,Prefer not to say,21 Jun 1999,US,Los Angeles,31729.0,Bronze,2018-11-06,2023-10-24,115,3160.23,27.48,0.026,Phone Order,,0,Inactive
CUST-966223,Liam,Patel,,+53-8387227834,M,2000-12-31,ZA,Durban,85372.0,Gold,2018-10-14,,40,528.58,13.21,0.991,Online,Social Media,0,Suspended
CUST-467046,Michael,Taylor,user1804@hotmail.com,+88-7107527970,FEMALE,01/09/2001,DE,  Berlin  ,,Gold,2019-05-02,2024-04-18,54,870.21,16.12,,Mobile App,Email,1,Active
CUST-692889,James,Johnson,user4976@gmail.com,+24-1733993328,F,08-30-1970,DE,Frankfurt,48038.0,Silver,2023-09-16,,63,2874.31,45.62,0.718,Marketplace,In-Store,0,Pending Verification
CUST-766500,James,Miller,user9766@yahoo.com,+25-1524179581,M,2001-05-02,JP,Sapporo,,Bronze,2022-07-09,2023-10-01,100,211.85,2.12,,Mobile App,Influencer,1,Active
CUST-378340,John,Nguyen,user1992@yahoo.com,+22-8008756523,F,1994-11-21,US,Los Angeles,,Platinum,17/07/2021,2023-08-22,80,440.39,5.5,,Online,TV Ad,1,Active
CUST-725958,Linda,Tanaka,user8374@gmail.com,+47-1292482347,F,1965-04-19,DE,Cologne,87865.0,Bronze,18/05/2021,2023-09-15,43,376.16,8.75,,Marketplace,Paid Ads,0,active
CUST-404814,Priya,Kumar,user7268@icloud.com,+79-6257684851,F,1978-03-01,US,Chicago,36649.0,Platinum,2020-04-14,2023-07-23,90,484.11,5.38,0.665,Marketplace,Email,1,Suspended
CUST-806079,Patricia,Wilson,user6467@yahoo.com,+54-2543861857,m,26 Feb 1977,GB,Glasgow,29994.0,Silver,2022-04-05,2023-02-21,40,1321.43,33.04,0.933,Wholesale,,0,Active
CUST-361711,Patricia,Tanaka,USER1799@OUTLOOK.COM,+93-3924349964,F,1976-05-15,US,Phoenix,26535.0,Silver,2019-06-17,2023-01-23,17,171.95,10.11,0.453,Mobile App,In-Store,0,Active
CUST-301369,Sofia,Johnson,user4132@hotmail.com,+89-3577166676,M,1961-07-11,JP,  Osaka  ,99411.0,Bronze,2021-09-24,2024-01-11,110,1051.96,9.56,,Wholesale,Referral,1,Inactive
CUST-266790,Robert,Tanaka,user6208@gmail.com,+91-3398471934,,1991-05-22,IN,Pune,39797.0,Bronze,2021-05-24,2024-04-03,27,960.09,35.56,0.444,Wholesale,,0,Inactive
CUST-545830,Mary,Miller,user6482@gmail.com,+63-4379259140,M,1969-09-01,BR,Salvador,,Bronze,2021-01-08,2023-10-22,5,169.51,,0.198,Marketplace,,1,Active
CUST-924827,Yuki,Zhang,,+77-7413094978,Non-binary,1978-02-12,CA,Montreal,19181.0,Gold,2020-07-15,2023-07-24,30,18.45,0.61,0.418,Phone Order,In-Store,1,Active
CUST-355944,Liam,Okonkwo,user2968@icloud.com,,M,1990-02-19,SG,Singapore,25941.0,Bronze,28/09/2020,2023-10-22,60,238.81,3.98,0.562,Marketplace,Email,1,Inactive
CUST-305084,Linda,Brown,,,M,1991-11-04,US,Houston,62815.0,Gold,2023-04-01,2023-12-13,53,151.58,2.86,0.942,In-Store,Email,1,Suspended
CUST-984303,William,Jones,user6654@gmail.com,+27-9214555158,Non-binary,15/11/1996,US,Los Angeles,48515.0,Bronze,2020-01-20,2023-05-08,72,3318.65,46.09,0.716,Marketplace,Influencer,0,Active
CUST-987497,Ahmed,Tanaka,user7220@gmail.com,+38-1959404644,Prefer not to say,1976-08-06,US,Houston,74097.0,SILVER,15/06/2023,2024-01-03,40,103.03,2.58,0.543,,Influencer,1,Active
CUST-237405,Sofia,Patel,USER4408@YAHOO.COM,+64-4709830165,F,1983-12-25,US,Los Angeles,78064.0,Silver,25/03/2022,2023-02-19,22,400.61,18.21,0.893,Marketplace,,1,Pending Verification
CUST-709116,Chen,Deschamps,user5209@gmail.com,+53-8188257916,Prefer not to say,1978-02-14,JP,Osaka,66730.0,Silver,2022-11-11,2023-03-08,72,36.88,0.51,0.095,In-Store,Influencer,1,Active
CUST-769347,Michael,Zhang,user4414@gmail.com,+37-2211884573,m,1968-05-17,DE,Cologne,56909.0,Bronze,2022-07-06,2024-05-24,107,21.55,0.2,0.488,In-Store,Referral,1,Active
CUST-584049,Jennifer,Taylor,user4956@hotmail.com,+70-5041683046,M,1956-03-28,DE,Munich,68186.0,Bronze,2020-08-26,2023-10-22,99,264.68,2.67,0.819,In-Store,Influencer,1,Inactive
CUST-594847,John,Zhang,user7620@icloud.com,+64-3994282346,M,1984-10-31,US,Los Angeles,77502.0,Bronze,2019-01-30,2024-03-22,104,600.73,,0.365,,Referral,1,Active
CUST-103350,William,Jones,user1386@gmail.com,,F,1959-04-22,JP,Osaka,99023.0,Bronze,2020-06-12,2023-03-07,39,600.84,,0.582,In-Store,Organic Search,1,Active
CUST-296875,Diego,Williams,user1772@outlook.com,+76-8910320360,Prefer not to say,22/03/1955,ZA,Pretoria,22212.0,Bronze,"March 11, 2020",2023-04-16,84,1304.31,15.53,0.816,Mobile App,,0,Active
CUST-304549,Michael,Taylor,user9118@gmail.com,+86-7177366776,M,1989-07-29,CA,Montreal,81981.0,Bronze,2022-06-20,2024-02-09,32,1458.06,45.56,0.42,Online,In-Store,1,Active
CUST-851369,Michael,Johnson,user6030@gmail.com,+30-8464501397,F,1973-01-23,DE,Frankfurt,,Bronze,2023-10-07,2023-01-17,11,105.51,9.59,0.578,Mobile App,In-Store,1,Active
CUST-467444,Patricia,Müller,user6234@gmail.com,+30-3958485759,Prefer not to say,08-21-1994,FR,Marseille,86847.0,Silver,2019-06-01,2024-04-11,29,884.86,30.51,0.423,Wholesale,Email,1,Active
CUST-442496,Mary,Zhang,user6749@outlook.com,+94-1824497967,M,1955-05-03,ZA,Pretoria,14012.0,gold,2022-09-02,2024-01-09,12,43.94,3.66,0.109,Online,Paid Ads,0,Active
CUST-356428,Yuki,Patel,user6319@outlook.com,+58-1018042437,M,14/03/1975,ZA,Pretoria,,Silver,2019-10-22,2023-01-15,11,186.15,16.92,0.931,In-Store,Paid Ads,0,Active
CUST-717150,William,Zhang,,+4-5769658098,Prefer not to say,1969-04-06,FR,Toulouse,44771.0,Gold,2024-02-15,2024-06-26,114,291.0,2.55,,Wholesale,Paid Ads,0,Suspended
CUST-142899,Liam,Deschamps,user7417@gmail.com,+23-9546956627,,1975-11-25,IN,Mumbai,45578.0,Bronze,2018-01-27,2023-03-25,33,1671.4,50.65,0.008,Mobile App,Social Media,1,Active
CUST-381196,Michael,Smith,user6378@gmail.com,+15-3784072699,M,03/01/1971,JP,Yokohama,81421.0,Gold,2019-12-31,2023-07-27,76,2884.24,37.95,0.48,Wholesale,Social Media,1,Active
CUST-526974,Robert,Tanaka,user6368@gmail.com,+4-2933870516,male,1968-11-26,CA,Vancouver,30583.0,Bronze,2022-01-29,2023-05-12,100,216.67,2.17,,Marketplace,Influencer,1,Active
CUST-538112,William,Miller,user6506@outlook.com,+77-7888340137,female,07/08/1960,IN,Delhi,,Bronze,2022-04-20,2023-12-10,57,641.64,11.26,0.226,Phone Order,Referral,1,Suspended
CUST-622877,Patricia,Garcia,user3720@hotmail.com,+95-7963304481,M,04/10/2003,IN,Hyderabad,12909.0,Bronze,2021-01-05,2023-01-23,98,852.99,8.7,0.04,Mobile App,Paid Ads,0,active
CUST-399282,Sofia,Rossi,user2067@gmail.com,+87-9117553040,Prefer not to say,24/08/1961,GB,Leeds,20142.0,Bronze,2023-09-19,,58,592.79,,0.854,Marketplace,Organic Search,1,Active
CUST-253196,Yuki,Miller,user3513@outlook.com,+27-1062629028,M,1993-03-07,JP,  Nagoya  ,91032.0,Bronze,2018-08-13,2023-07-30,111,818.62,7.37,0.838,Phone Order,Organic Search,1,Active
CUST-503841,Patricia,Johnson,user2465@outlook.com,+58-3619245167,f,1978-11-18,US,Seattle,37746.0,Silver,2019-09-19,2023-03-14,63,835.02,13.25,,Online,Email,1,Active
CUST-357795,Patricia,Zhang,,,Non-binary,1964-05-10,DE,Cologne,92828.0,Bronze,16/06/2018,2024-05-29,81,118.52,1.46,0.364,Wholesale,Organic Search,0,Active
CUST-593312,Liam,Patel,user2601@gmail.com,+49-8375013881,F,1957-06-07,JP,Nagoya,,Bronze,2020-09-03,2024-06-19,80,136.56,1.71,0.257,Mobile App,Email,0,Inactive
CUST-692621,John,Williams,user9256@gmail.com,,Non-binary,1989-07-22,CA,Ottawa,26008.0,Bronze,03/12/2020,2024-01-07,34,40.24,1.18,0.215,Wholesale,,1,Active
CUST-649777,Patricia,Okonkwo,user4754@gmail.com,+7-5423738466,Prefer not to say,1966-05-11,US,Chicago,60084.0,Gold,2020-10-31,2023-10-24,94,581.41,6.19,0.01,Mobile App,Organic Search,0,Active
CUST-326480,John,Kumar,user8857@gmail.com,,Non-binary,29/12/1972,AU,Brisbane,59770.0,Silver,2024-01-17,2023-08-11,35,748.2,21.38,0.184,Phone Order,Influencer,1,Active
CUST-510813,Liam,Okonkwo,user8691@gmail.com,+54-3654014045,female,12/06/1999,JP,Yokohama,,Bronze,2023-04-18,2024-03-18,9,224.57,,2.84,Wholesale,Influencer,1,Active
CUST-853379,Priya,Garcia,user5646@gmail.com,+30-6818900563,Prefer not to say,1993-11-12,SG,Singapore,,Gold ,2020-04-30,2023-06-24,39,258.16,,0.428,Marketplace,TV Ad,0,Active
CUST-365353,Lucas,Miller,user1896@icloud.com,,Prefer not to say,1983-03-01,US,Houston,43719.0,Gold,2021-06-22,2024-05-06,57,620.03,10.88,0.212,,Email,0,Active
CUST-344527,Chen,Johnson,user6962@gmail.com,,F,1969-07-21,BR,Salvador,99681.0,Gold,2021-06-10,2023-08-20,-16,259.93,16.25,,,In-Store,0,Active
CUST-707620,Barbara,Johnson,,+31-3241300327,Non-binary,1990-12-29,AU,Adelaide,38563.0,Silver,2020-10-13,2024-03-27,74,1817.05,24.55,0.907,Marketplace,Email,0,Active
CUST-806416,Ahmed,Miller,user8346@outlook.com,,F,1990-12-17,US,  Dallas  ,30063.0,Bronze,2023-03-09,2023-10-19,14,20.36,1.45,0.755,Wholesale,Social Media,1,Active
CUST-692091,Michael,Patel,user2864@gmail.com,+36-6578308852,Non-binary,04 Jun 1995,BR,  Brasília  ,26125.0,Platinum,2022-01-17,2023-12-05,25,1824.11,72.96,0.796,In-Store,Email,0,Active
CUST-339337,Patricia,Davis,user6437@outlook.com,+2-9440907656,Non-binary,1957-03-25,FR,Marseille,95693.0,Silver,2020-07-20,2023-01-15,89,154.54,1.74,0.603,,Organic Search,1,Active
CUST-918647,Mary,Wilson,user8231@gmail.com,+90-5254367710,male,1960-05-27,US,New York,86666.0,Bronze,2022-06-13,2023-02-14,88,113.17,1.29,0.584,Marketplace,Referral,1,Active
CUST-741878,Robert,Davis,user6335@gmail.com,+56-4218756286,F,1992-12-18,JP,Tokyo,80773.0,Gold,2023-07-24,2023-01-07,120,324.85,2.71,,Mobile App,Referral,0,Inactive
CUST-156228,Michael,Okonkwo,user5794@yahoo.com,+94-2728949606,F,1970-04-13,GB,Leeds,63756.0,Platinum,2022-07-13,2023-05-10,40,2375.6,,0.453,Online,Organic Search,0,Active
CUST-920163,Liam,Davis,USER9274@YAHOO.COM,,Prefer not to say,28/04/1971,GB,Birmingham,75933.0,Gold,2021-07-17,2024-01-23,18,77.57,4.31,0.013,,In-Store,0,Active
CUST-952792,Michael,Smith,USER7102@HOTMAIL.COM,+30-5121755545,Prefer not to say,2003-12-23,FR,Toulouse,37475.0,Silver,2021-05-27,2023-09-09,117,246.37,2.11,0.291,Phone Order,TV Ad,1,Active
CUST-321689,Diego,Jones,user6407@yahoo.com,+97-3251031757,Prefer not to say,17/06/1985,IN,Pune,,Bronze,2019-01-04,2024-03-11,55,1317.0,23.95,0.383,Online,TV Ad,0,Inactive
